,id,questions
38,f6ddaab0-0064-49ed-964a-9f365b134a9b,"How can I make a light-textured, lower-gluten rye loaf with honey and optional caraway seeds?"
38,f6ddaab0-0064-49ed-964a-9f365b134a9b,Beginner-friendly wholemeal rye bread using fast-action dried yeast — any tips for success in a 50-minute recipe?
38,f6ddaab0-0064-49ed-964a-9f365b134a9b,Simple rye bread that's about 170 kcal and high in fibre (≈6.9g) per serving — where can I find this recipe?
38,f6ddaab0-0064-49ed-964a-9f365b134a9b,Can I swap white for wholemeal flour in a rye bread to keep a light texture while using 200g rye flour?
39,c4529756-bea9-4eff-8530-10eb1d9f26ff,Easy triangular bread thins made with wholemeal spelt — can I make them in about 20 minutes?
39,c4529756-bea9-4eff-8530-10eb1d9f26ff,5-star wholemeal spelt triangular thins recipe — roughly 115 kcal and 5g protein per serving?
39,c4529756-bea9-4eff-8530-10eb1d9f26ff,Quick recipe for triangular wholemeal thins using live bio yogurt (made up to 150ml) — about 12 minutes baking time?
39,c4529756-bea9-4eff-8530-10eb1d9f26ff,"Healthy low-fat triangular bread thins with wholemeal spelt — simple, lunch-friendly idea?"
39,c4529756-bea9-4eff-8530-10eb1d9f26ff,How do I make triangular wholemeal breads with just 8 minutes prep and an easy difficulty?
40,4fe76c25-1736-42be-84b1-515a4e13a31b,"What's an easy, 50-minute seeded brown loaf recipe using malted grain or wholemeal flour?"
40,4fe76c25-1736-42be-84b1-515a4e13a31b,"Any simple wholemeal or granary brown bread with mixed seeds (linseed, pumpkin, sesame) that's highly rated?"
40,4fe76c25-1736-42be-84b1-515a4e13a31b,How can I bake a seeded brown loaf with quick dried yeast and only about 20 minutes prep time?
40,4fe76c25-1736-42be-84b1-515a4e13a31b,Looking for a lower-calorie brown bread loaf (around 91 kcal per serving) made with malted grain flour — suggestions?
40,4fe76c25-1736-42be-84b1-515a4e13a31b,Can I make an easy brown loaf with mixed seeds that bakes in roughly 30 minutes and uses a 7g sachet of yeast?
41,9f88bdf9-74d8-4b68-82b0-18c27149f7fb,"Recipe for Indian thepla (wholemeal bread) made with courgettes, cumin seeds and fresh coriander — about 75 minutes prep?"
41,9f88bdf9-74d8-4b68-82b0-18c27149f7fb,"How do I make wholemeal courgette and coriander flatbreads with grated ginger and turmeric, good to serve with yogurt or mango chutney?"
41,9f88bdf9-74d8-4b68-82b0-18c27149f7fb,Wholemeal courgette thepla using sunflower oil and plain flour — what ingredients and prep time are needed?
41,9f88bdf9-74d8-4b68-82b0-18c27149f7fb,"Is this more-effort Indian bread recipe with courgettes, cumin and coriander suitable for a home cook, and what level of effort is involved?"
41,9f88bdf9-74d8-4b68-82b0-18c27149f7fb,Nutrition info for courgette thepla — is it around 257 kcal and 8 g protein per serving?
42,a627b33d-3af9-4f77-9e7e-3eba62b76e06,Easy grilled wholemeal spiced flatbreads with garlic and chilli — is there a recipe that takes about 45 minutes total?
42,a627b33d-3af9-4f77-9e7e-3eba62b76e06,Looking for a beginner-friendly wholemeal flatbread with sesame seeds and ground fenugreek (or coriander) — any 5-star recipes?
42,a627b33d-3af9-4f77-9e7e-3eba62b76e06,Healthy flatbreads made with plain + wholemeal flour and olive oil around 128 kcal per piece — recipe suggestions?
42,a627b33d-3af9-4f77-9e7e-3eba62b76e06,Quick grilled spiced flatbreads flavored with chopped coriander and garlic that only need about 10 minutes cooking — where can I find one?
42,a627b33d-3af9-4f77-9e7e-3eba62b76e06,"Simple, easy-to-make wholemeal flatbreads with chilli and sesame for BBQs — suitable for novice cooks?"
43,999e0d56-d146-4973-afa1-6f0fc24f9272,How do I bake an easy wholemeal Stout & apple wheaten bread made with buttermilk and treacle?
43,999e0d56-d146-4973-afa1-6f0fc24f9272,Is there a stout and apple beer-bread recipe with apple chunks and an oatmeal/oat-flake topping that's ready in about 70 minutes?
43,999e0d56-d146-4973-afa1-6f0fc24f9272,"What's a good recipe for a dense, moist wholemeal loaf using stout, muscovado sugar and porridge oats?"
43,999e0d56-d146-4973-afa1-6f0fc24f9272,Can I make this 5-star Stout & apple wheaten loaf without buttermilk—what are the best substitutions?
43,999e0d56-d146-4973-afa1-6f0fc24f9272,How much stout and buttermilk do I need for a single wholemeal apple and oat loaf?
44,36bfb14c-be0e-4eca-9aa8-1e5b3a96c328,Easy Moroccan-style seeded flatbreads with nigella and sesame — wholemeal version ready in about 75 minutes?
44,36bfb14c-be0e-4eca-9aa8-1e5b3a96c328,Seeded flatbreads using kalonji (black onion) and sesame for wraps and dipping — healthy wholemeal recipe around 189 kcal per serving?
44,36bfb14c-be0e-4eca-9aa8-1e5b3a96c328,"How do I make simple wholemeal flatbreads with strong white flour, nigella seeds and sesame (easy, good for wrapping)?"
44,36bfb14c-be0e-4eca-9aa8-1e5b3a96c328,Quick seeded flatbread recipe rated 4 stars that uses nigella and sesame and takes under 1.5 hours to make?
44,36bfb14c-be0e-4eca-9aa8-1e5b3a96c328,Wholemeal Moroccan flatbreads with sesame and black onion seeds — a higher-protein (about 7g) snack or wrap bread recipe?
45,86124a2d-0aa7-492d-b957-70cd777a11f1,Easy homemade pitta bread using fast-action dried yeast and strong white bread flour — ready in about 60 minutes?
45,86124a2d-0aa7-492d-b957-70cd777a11f1,"How do I make freezer-friendly pitta breads to serve with dips using just flour, yeast, salt and olive oil?"
45,86124a2d-0aa7-492d-b957-70cd777a11f1,Low‑fat pitta recipe around 246 kcal per piece — simple method for soft pockets?
45,86124a2d-0aa7-492d-b957-70cd777a11f1,"5-star rated, easy pitta bread to mop up stews and sauces — what’s a quick recipe?"
45,86124a2d-0aa7-492d-b957-70cd777a11f1,"Quick pitta bread using 500g strong white flour and 1 tbsp olive oil — will it make soft, hollow pockets?"
46,d92f67b6-484b-46d2-9674-2aae44b862fa,Easy kid-friendly pitta pizzas with salami and cheddar — how do I make these for lunch or a light supper?
46,d92f67b6-484b-46d2-9674-2aae44b862fa,"Recipe for 4 quick pitta bread pizzas using tomato purée, sliced tomatoes and mixed herbs (ready in ~45 minutes)?"
46,d92f67b6-484b-46d2-9674-2aae44b862fa,"Simple pitta pizza idea that little ones will love, using 4 large pittas and grated cheddar — any tips?"
46,d92f67b6-484b-46d2-9674-2aae44b862fa,5-star rated pitta pizzas with torn salami slices — is this an easy weeknight recipe?
46,d92f67b6-484b-46d2-9674-2aae44b862fa,Family-sized pitta pizzas that take 20 min prep and 25 min cooking and use tomato purée and cheddar?
47,37774045-d9d3-4abd-859f-609341d544e1,"How can I make lime & chilli pitta crisps as a quick, low-fat snack using 2 pittas in about 15 minutes?"
47,37774045-d9d3-4abd-859f-609341d544e1,Simple recipe for spicy lime pitta crisps with lime zest and chilli flakes — easy and no-fuss?
47,37774045-d9d3-4abd-859f-609341d544e1,What's an easy pitta bread crisps idea flavored with lime and chilli that's around 216 kcal per serving?
47,37774045-d9d3-4abd-859f-609341d544e1,"Looking for an easy, 5-star-rated lime & chilli pitta crisps recipe — good for serving two?"
47,37774045-d9d3-4abd-859f-609341d544e1,"Can I make crunchy pitta crisps with half a teaspoon of oil, lime zest and chilli flakes in under 15 minutes?"
48,f78f358b-7b4f-4513-9eba-b8f46190940d,Quick spicy courgette pitta pockets with harissa and tahini — can I make this solo supper in about 16 minutes?
48,f78f358b-7b4f-4513-9eba-b8f46190940d,How do I make grilled courgette and broad bean pittas stuffed with hummus and a garlicky tahini sauce?
48,f78f358b-7b4f-4513-9eba-b8f46190940d,Easy 1-serving wholemeal pitta recipe with harissa-marinated zucchini and a yogurt-tahini drizzle — any tips?
48,f78f358b-7b4f-4513-9eba-b8f46190940d,"Vegetarian pitta idea with broad beans, hummus and harissa-spiced courgette — is this a simple 5-star recipe?"
48,f78f358b-7b4f-4513-9eba-b8f46190940d,Can I use frozen broad beans for a quick harissa courgette pitta that takes under 20 minutes?
49,870c0b00-e43f-4840-8200-9a33444c60ae,How can I make Grecian-style fluffy pittas at home using milk and olive oil in about 60 minutes?
49,870c0b00-e43f-4840-8200-9a33444c60ae,Easy recipe for pittas that are fluffier than shop-bought — does one use strong white bread flour and fast-action yeast?
49,870c0b00-e43f-4840-8200-9a33444c60ae,Beginner-friendly pitta bread recipe (5-star) suitable for filling with barbecued chicken or pork?
49,870c0b00-e43f-4840-8200-9a33444c60ae,"Can I add fresh thyme to soft, fluffy pittas and still have them ready in under an hour?"
49,870c0b00-e43f-4840-8200-9a33444c60ae,"What ingredients and quantities do I need to bake homemade fluffy pittas (e.g. 500g strong white flour, 200ml milk)?"
50,4f086a31-6f41-419d-b6fc-5b80315b8c8f,Is there a quick 10-minute Caesar pitta recipe with anchovy and fat-free Greek yogurt dressing?
50,4f086a31-6f41-419d-b6fc-5b80315b8c8f,"How can I make an easy, healthy chicken Caesar pitta with wholemeal pitta and Little Gem lettuce for a fast lunch?"
50,4f086a31-6f41-419d-b6fc-5b80315b8c8f,"Simple Caesar pitta for one with shredded cooked chicken, cucumber and cherry tomatoes — any recipe?"
50,4f086a31-6f41-419d-b6fc-5b80315b8c8f,Low-effort Caesar pitta using lighter mayonnaise and grated parmesan that’s ready in under 15 minutes?
50,4f086a31-6f41-419d-b6fc-5b80315b8c8f,Where can I find a highly rated (5-star) easy Caesar pitta with an anchovy-based dressing and wholemeal pitta?
51,0a69f4ff-7c2e-47b4-aa3c-8b1e68ff5514,Easy 5-minute toaster pitta pockets with soft cheese and grated cheddar — is this a good kid-friendly snack?
51,0a69f4ff-7c2e-47b4-aa3c-8b1e68ff5514,"How can I make mini pitta pockets in a toaster using fillings like ham, tuna or jarred roasted peppers?"
51,0a69f4ff-7c2e-47b4-aa3c-8b1e68ff5514,Quick no-cook pitta bread recipe (ready in 5 minutes) for picky kids — any suggestions with soft cheese?
51,0a69f4ff-7c2e-47b4-aa3c-8b1e68ff5514,Simple toaster pitta pockets with sweetcorn and tomatoes for a fast lunch — recipe ideas?
51,0a69f4ff-7c2e-47b4-aa3c-8b1e68ff5514,Looking for an easy mini pitta pocket idea using soft cheese and grated cheddar — family-rated 4?
52,675c17c9-97e3-452d-8c2d-d03eb970b2f5,Easy 20-minute pitta pizza recipe with chorizo and sun-dried tomato purée for kids
52,675c17c9-97e3-452d-8c2d-d03eb970b2f5,Family-friendly wholewheat pitta pizzas with cheddar and chorizo — makes 4 quick servings?
52,675c17c9-97e3-452d-8c2d-d03eb970b2f5,Quick pitta bread pizzas using plum tomatoes and shallot — simple supper idea
52,675c17c9-97e3-452d-8c2d-d03eb970b2f5,"Kid-friendly pitta pizzas with basil and mature cheddar (easy, highly rated)"
52,675c17c9-97e3-452d-8c2d-d03eb970b2f5,"Low-effort pitta pizzas — 10 min prep, 10 min cook with chorizo and sun-dried tomato purée"
53,f1a65279-3fca-4871-bc09-b77f9e296db2,"How do I make quick piri-piri chicken pittas with just 4 ingredients (chicken, piri-piri sauce, coleslaw, pitta) in about 12 minutes?"
53,f1a65279-3fca-4871-bc09-b77f9e296db2,Easy pitta recipe using medium-spice piri-piri sauce and coleslaw — is this good for a speedy lunch for four?
53,f1a65279-3fca-4871-bc09-b77f9e296db2,Are piri-piri chicken pittas a high-protein option (around 38g protein and ~471 kcal per serving)?
53,f1a65279-3fca-4871-bc09-b77f9e296db2,Simple weeknight pitta: can I prepare piri-piri chicken pittas with coleslaw in under 15 minutes?
53,f1a65279-3fca-4871-bc09-b77f9e296db2,"5-star rated, 4-ingredient piri-piri chicken pittas — what makes this easy recipe so popular?"
54,ed9cb933-0430-426c-b729-a833e50496f0,"How can I make easy grilled spiced flatbreads with garlic, chilli and sesame seeds?"
54,ed9cb933-0430-426c-b729-a833e50496f0,Is there a pitta-style flatbread recipe using a mix of plain and wholemeal flour and easy-blend yeast?
54,ed9cb933-0430-426c-b729-a833e50496f0,Quick flatbreads ready in about 45 minutes with fenugreek (or ground coriander) and olive oil — any recipe?
54,ed9cb933-0430-426c-b729-a833e50496f0,Low-calorie grilled flatbreads (~128 kcal) flavored with chopped coriander — how to make them?
54,ed9cb933-0430-426c-b729-a833e50496f0,Beginner-friendly 5-star spiced flatbreads for the BBQ that use sesame seeds and chopped coriander?
55,97dcd6ba-5a15-4a1d-8c65-a58456fc1b43,Quick vegetarian pitta pizzas with roasted aubergine and feta — can I make these in about 10 minutes?
55,97dcd6ba-5a15-4a1d-8c65-a58456fc1b43,Easy pitta bread pizza recipe using jarred roasted aubergines and crumbled feta for a simple lunch for four?
55,97dcd6ba-5a15-4a1d-8c65-a58456fc1b43,No-cook pitta pizzas topped with mint and feta — is this beginner-friendly and fast to assemble?
55,97dcd6ba-5a15-4a1d-8c65-a58456fc1b43,Vegetarian pitta pizza ideas with roasted aubergine and fresh mint — perfect 10-minute meal?
55,97dcd6ba-5a15-4a1d-8c65-a58456fc1b43,"Simple, 4-star rated pitta pizzas with roasted aubergines and feta — any tips for serving or variations?"
56,9921ee89-787d-4ee8-a02a-e8af3b7d1fc7,10-minute vegetarian pitta pocket with brie and jarred roasted peppers — is there a quick recipe for this?
56,9921ee89-787d-4ee8-a02a-e8af3b7d1fc7,"Easy pitta bread snack for one using Cambozola (or brie), watercress and a drizzle of olive oil — any tips?"
56,9921ee89-787d-4ee8-a02a-e8af3b7d1fc7,No-cook cheese and pepper pitta — how do I assemble a tasty pocket using long slices of melting cheese and roasted peppers?
56,9921ee89-787d-4ee8-a02a-e8af3b7d1fc7,High-speed vegetarian pitta with salad greens and melted brie — good idea for a lunch or snack?
56,9921ee89-787d-4ee8-a02a-e8af3b7d1fc7,Cheese & pepper pitta pocket (rated 4 stars) — what ingredients do I need and is it really ready in about 10 minutes?
57,27a72564-1510-493b-b5f7-7b3b01cbe9c6,How can I make beetroot hummus to fill 6–8 crisp pittas in about 10 minutes?
57,27a72564-1510-493b-b5f7-7b3b01cbe9c6,Easy beetroot and chickpea hummus with coriander and lemon — quick recipe for serving with pittas?
57,27a72564-1510-493b-b5f7-7b3b01cbe9c6,Low-calorie beetroot hummus (around 256 kcal) — what are the ingredients and portion size?
57,27a72564-1510-493b-b5f7-7b3b01cbe9c6,"Is there a no-cook beetroot hummus using cooked beetroot, garlic and olives that works well in pitta pockets?"
57,27a72564-1510-493b-b5f7-7b3b01cbe9c6,"Quick recipe for beetroot hummus with rocket and red chicory to serve about 6 people (easy, 10 min)?"
58,6124ec28-4ed4-481c-85a3-e967378e4de3,Easy turkey and pepper pittas with avocado and soured cream — kid-friendly and ready in about 30 minutes?
58,6124ec28-4ed4-481c-85a3-e967378e4de3,"Healthy wholemeal pitta pockets with turkey breast, red & yellow peppers and coriander — is this a high-protein option (around 35g)?"
58,6124ec28-4ed4-481c-85a3-e967378e4de3,"Quick 2-serving toasted pitta recipe using turkey strips, spring onions and chilli flakes for a simple family supper?"
58,6124ec28-4ed4-481c-85a3-e967378e4de3,Looking for a highly rated (5-star) pitta recipe with avocado and peppers that's great for picky kids?
58,6124ec28-4ed4-481c-85a3-e967378e4de3,"Family-friendly wholemeal pitta pockets with turkey, peppers and avocado — roughly 526 kcal per portion?"
59,ec33598c-07fb-4e26-8ecd-d7b5a6c8931c,Quick 10-minute chicken pitta pockets with hummus drizzle — is there a simple recipe for this easy snack?
59,ec33598c-07fb-4e26-8ecd-d7b5a6c8931c,"Easy wholemeal pitta pockets with shredded chicken, cucumber and grated carrot — how many does this make using 2 pittas?"
59,ec33598c-07fb-4e26-8ecd-d7b5a6c8931c,5-star chicken pitta pockets with hummus and natural yogurt — what ingredients do I need for this no-cook snack?
59,ec33598c-07fb-4e26-8ecd-d7b5a6c8931c,"Can I make a healthy chicken pitta pocket using pre-cooked shredded chicken, hummus and cress in under 10 minutes?"
59,ec33598c-07fb-4e26-8ecd-d7b5a6c8931c,"Simple snack idea: chicken and hummus pitta pockets (wholemeal, yogurt drizzle) — any tips or variations?"
60,00e65891-0162-4121-ba2b-9085bbee4bb6,Easy egg and veggie pitta recipe with roasted aubergine and harissa — how do I make it?
60,00e65891-0162-4121-ba2b-9085bbee4bb6,"Quick 35-minute wholemeal pitta stuffed with beetroot, carrot and garlic-dill yogurt — any simple recipe?"
60,00e65891-0162-4121-ba2b-9085bbee4bb6,"Healthy pitta for two with eggs, grilled aubergine and grated beetroot — what’s a good method?"
